type,package,filename,lazy-1,lazy-2,strict
example,qdapTools,mtabulate,TRUE,FALSE,FALSE
example,qdapTools,pad,TRUE,FALSE,FALSE
example,qdapTools,read_docx,TRUE,TRUE,TRUE
example,qdapTools,run_split,TRUE,TRUE,TRUE
example,qdapTools,shift,TRUE,TRUE,TRUE
example,qdapTools,split_vector,TRUE,TRUE,TRUE
example,qdapTools,start_end,TRUE,TRUE,TRUE
example,qdapTools,text2color,TRUE,TRUE,TRUE
example,qdapTools,timeconv,TRUE,TRUE,TRUE
example,qdapTools,url_dl,TRUE,TRUE,TRUE
example,qdapTools,v_outer,TRUE,FALSE,FALSE
example,qgam,AUDem,TRUE,TRUE,TRUE
example,qgam,UKload,TRUE,TRUE,TRUE
example,qgam,check,TRUE,TRUE,TRUE
example,qgam,check.learn,TRUE,TRUE,TRUE
example,qgam,check.learnFast,TRUE,TRUE,TRUE
example,qgam,check.qgam,TRUE,TRUE,TRUE
example,qgam,cqcheck,TRUE,TRUE,TRUE
example,qgam,cqcheckI,TRUE,TRUE,TRUE
example,qgam,elf,TRUE,TRUE,TRUE
example,qgam,elflss,TRUE,TRUE,TRUE
example,qgam,log1pexp,TRUE,TRUE,TRUE
example,qgam,mqgam,TRUE,TRUE,TRUE
example,qgam,pinLoss,TRUE,TRUE,TRUE
example,qgam,qdo,TRUE,TRUE,TRUE
example,qgam,qgam,TRUE,TRUE,TRUE
example,qgam,sigmoid,TRUE,TRUE,TRUE
example,qgam,tuneLearn,TRUE,TRUE,TRUE
example,qgam,tuneLearnFast,TRUE,TRUE,TRUE
example,qicharts2,bchart,TRUE,TRUE,TRUE
example,qicharts2,paretochart,TRUE,TRUE,TRUE
example,qicharts2,qic,TRUE,TRUE,TRUE
example,qicharts2,summary.qic,TRUE,FALSE,FALSE
example,qlcMatrix,array,TRUE,TRUE,TRUE
example,qlcMatrix,assocSparse,TRUE,FALSE,FALSE
example,qlcMatrix,bibles,TRUE,TRUE,TRUE
example,qlcMatrix,corSparse,TRUE,FALSE,FALSE
example,qlcMatrix,cosNominal,TRUE,TRUE,TRUE
example,qlcMatrix,cosSparse,TRUE,TRUE,TRUE
example,qlcMatrix,dimRed,TRUE,TRUE,TRUE
example,qlcMatrix,distSparse,TRUE,TRUE,TRUE
example,qlcMatrix,huber,TRUE,TRUE,TRUE
example,qlcMatrix,jMatrix,TRUE,TRUE,TRUE
example,qlcMatrix,pwMatrix,TRUE,TRUE,TRUE
example,qlcMatrix,rKhatriRao,TRUE,FALSE,FALSE
example,qlcMatrix,rSparseMatrix,TRUE,FALSE,FALSE
example,qlcMatrix,rowMax,TRUE,FALSE,FALSE
example,qlcMatrix,sim.nominal,TRUE,TRUE,TRUE
example,qlcMatrix,sim.strings,TRUE,TRUE,TRUE
example,qlcMatrix,sim.wordlist,TRUE,FALSE,FALSE
example,qlcMatrix,sim.words,TRUE,TRUE,TRUE
example,qlcMatrix,splitStrings,TRUE,TRUE,TRUE
example,qlcMatrix,splitTable,TRUE,FALSE,FALSE
example,qlcMatrix,splitText,TRUE,TRUE,TRUE
example,qlcMatrix,splitWordlist,TRUE,TRUE,TRUE
example,qlcMatrix,ttMatrix,TRUE,TRUE,TRUE
example,qlcMatrix,unfold,TRUE,TRUE,TRUE
example,qlcMatrix,unfoldBlockMatrix,TRUE,TRUE,TRUE
example,qlcMatrix,wals,TRUE,FALSE,FALSE
example,qmap,bernexp,TRUE,TRUE,TRUE
example,qmap,berngamma,TRUE,TRUE,TRUE
example,qmap,bernlnorm,TRUE,TRUE,TRUE
example,qmap,bernweibull,TRUE,TRUE,TRUE
example,qmap,fitqmap,TRUE,TRUE,TRUE
example,qmap,fitqmapdist,TRUE,FALSE,FALSE
example,qmap,fitqmapptf,TRUE,TRUE,TRUE
example,qmap,fitqmapquant,TRUE,TRUE,TRUE
example,qmap,fitqmaprquant,TRUE,TRUE,TRUE
example,qmap,fitqmapssplin,TRUE,TRUE,TRUE
example,qmap,obsprecip,TRUE,TRUE,TRUE
example,qmap,startbernexp,TRUE,FALSE,FALSE
example,qmap,startberngamma,TRUE,FALSE,FALSE
example,qmap,startbernlnorm,TRUE,FALSE,FALSE
example,qmap,startbernweibull,TRUE,FALSE,FALSE
example,qpcR,AICc,TRUE,TRUE,TRUE
example,qpcR,Cy0,TRUE,TRUE,TRUE
example,qpcR,KOD,TRUE,TRUE,TRUE
example,qpcR,LOF.test,TRUE,TRUE,TRUE
example,qpcR,LRE,TRUE,TRUE,TRUE
example,qpcR,PRESS,TRUE,FALSE,FALSE
example,qpcR,RMSE,TRUE,TRUE,TRUE
example,qpcR,RSS,TRUE,TRUE,TRUE
example,qpcR,Rsq,TRUE,TRUE,TRUE
example,qpcR,Rsq.ad,TRUE,TRUE,TRUE
example,qpcR,akaike.weights,TRUE,TRUE,TRUE
example,qpcR,calib,TRUE,TRUE,TRUE
example,qpcR,eff,TRUE,TRUE,TRUE
example,qpcR,efficiency,TRUE,TRUE,TRUE
example,qpcR,evidence,TRUE,TRUE,TRUE
example,qpcR,expcomp,TRUE,TRUE,TRUE
example,qpcR,expfit,TRUE,TRUE,TRUE
example,qpcR,fitchisq,TRUE,TRUE,TRUE
example,qpcR,getPar,TRUE,TRUE,TRUE
example,qpcR,is.outlier,TRUE,TRUE,TRUE
example,qpcR,llratio,TRUE,TRUE,TRUE
example,qpcR,maxRatio,TRUE,TRUE,TRUE
example,qpcR,meltcurve,TRUE,TRUE,TRUE
example,qpcR,midpoint,TRUE,TRUE,TRUE
example,qpcR,modlist,TRUE,TRUE,TRUE
example,qpcR,mselect,TRUE,TRUE,TRUE
example,qpcR,parKOD,TRUE,TRUE,TRUE
example,qpcR,pcrGOF,TRUE,TRUE,TRUE
example,qpcR,pcrbatch,TRUE,TRUE,TRUE
example,qpcR,pcrboot,TRUE,FALSE,FALSE
example,qpcR,pcrfit,TRUE,TRUE,TRUE
example,qpcR,pcrimport,TRUE,TRUE,TRUE
example,qpcR,pcrimport2,TRUE,TRUE,TRUE
example,qpcR,pcropt1,TRUE,TRUE,TRUE
example,qpcR,pcrsim,TRUE,TRUE,TRUE
example,qpcR,plot.pcrfit,TRUE,TRUE,TRUE
example,qpcR,predict.pcrfit,TRUE,TRUE,TRUE
example,qpcR,propagate,TRUE,FALSE,FALSE
example,qpcR,qpcR.news,TRUE,TRUE,TRUE
example,qpcR,qpcR_datasets,TRUE,TRUE,TRUE
example,qpcR,qpcR_functions,TRUE,TRUE,TRUE
example,qpcR,ratioPar,TRUE,TRUE,TRUE
example,qpcR,ratiobatch,TRUE,TRUE,TRUE
example,qpcR,ratiocalc,TRUE,FALSE,FALSE
example,qpcR,refmean,TRUE,TRUE,TRUE
example,qpcR,replist,TRUE,TRUE,TRUE
example,qpcR,resVar,TRUE,TRUE,TRUE
example,qpcR,resplot,TRUE,TRUE,TRUE
example,qpcR,sliwin,TRUE,TRUE,TRUE
example,qpcR,takeoff,TRUE,TRUE,TRUE
example,qpcR,update.pcrfit,TRUE,TRUE,TRUE
example,qpdf,qpdf,TRUE,FALSE,FALSE
example,qqplotr,stat_pp_band,TRUE,TRUE,TRUE
example,qqplotr,stat_pp_line,TRUE,TRUE,TRUE
example,qqplotr,stat_pp_point,TRUE,TRUE,TRUE
example,qqplotr,stat_qq_band,TRUE,TRUE,TRUE
example,qqplotr,stat_qq_line,TRUE,TRUE,TRUE
example,qqplotr,stat_qq_point,TRUE,TRUE,TRUE
example,qrcm,diagnose.qc,TRUE,FALSE,FALSE
example,qrcm,iqr,TRUE,FALSE,FALSE
example,qrcm,iqrL,TRUE,FALSE,FALSE
example,qrcm,plf,TRUE,TRUE,TRUE
example,qrcm,plot.iqr,TRUE,TRUE,TRUE
example,qrcm,plot.iqrL,TRUE,TRUE,TRUE
example,qrcm,predict.iqr,TRUE,FALSE,FALSE
example,qrcm,predict.iqrL,TRUE,FALSE,FALSE
example,qrcm,qc.control,TRUE,TRUE,TRUE
example,qrcm,qrcm-package,TRUE,TRUE,TRUE
example,qrcm,slp,TRUE,TRUE,TRUE
example,qrcm,summary.iqr,TRUE,TRUE,TRUE
example,qrcm,summary.iqrL,TRUE,FALSE,FALSE
example,qrcm,test.fit.iqr,TRUE,TRUE,TRUE
example,qrcm,test.fit.iqrL,TRUE,TRUE,TRUE
example,qrng,qrng,TRUE,TRUE,TRUE
example,qrng,test_functions,TRUE,TRUE,TRUE
example,qrng,to_array,TRUE,TRUE,TRUE
example,qs,blosc_shuffle_raw,TRUE,TRUE,TRUE
example,qs,blosc_unshuffle_raw,TRUE,TRUE,TRUE
example,qs,convertToAlt,TRUE,TRUE,TRUE
example,qs,is_big_endian,TRUE,TRUE,TRUE
example,qs,lz4_compress_bound,TRUE,TRUE,TRUE
example,qs,lz4_compress_raw,TRUE,TRUE,TRUE
example,qs,lz4_decompress_raw,TRUE,TRUE,TRUE
example,qs,qcache,TRUE,TRUE,TRUE
example,qs,qdump,TRUE,TRUE,TRUE
example,qs,qread,TRUE,TRUE,TRUE
example,qs,qreadm,TRUE,TRUE,TRUE
example,qs,qsave,TRUE,TRUE,TRUE
example,qs,qsavem,TRUE,TRUE,TRUE
example,qs,randomStrings,TRUE,FALSE,FALSE
example,qs,starnames,TRUE,TRUE,TRUE
example,qs,zstd_compress_bound,TRUE,TRUE,TRUE
example,qs,zstd_compress_raw,TRUE,TRUE,TRUE
example,qs,zstd_decompress_raw,TRUE,TRUE,TRUE
example,qtl2,CCcolors,TRUE,TRUE,TRUE
example,qtl2,add_threshold,TRUE,TRUE,TRUE
example,qtl2,batch_cols,TRUE,TRUE,TRUE
example,qtl2,batch_vec,TRUE,TRUE,TRUE
example,qtl2,bayes_int,TRUE,TRUE,TRUE
example,qtl2,calc_entropy,TRUE,TRUE,TRUE
example,qtl2,calc_errorlod,TRUE,TRUE,TRUE
example,qtl2,calc_geno_freq,TRUE,TRUE,TRUE
example,qtl2,calc_genoprob,TRUE,TRUE,TRUE
example,qtl2,calc_grid,TRUE,TRUE,TRUE
example,qtl2,calc_het,TRUE,TRUE,TRUE
example,qtl2,calc_kinship,TRUE,TRUE,TRUE
example,qtl2,calc_raw_founder_maf,TRUE,TRUE,TRUE
example,qtl2,calc_raw_geno_freq,TRUE,TRUE,TRUE
example,qtl2,calc_raw_het,TRUE,TRUE,TRUE
example,qtl2,calc_raw_maf,TRUE,TRUE,TRUE
example,qtl2,calc_sdp,TRUE,TRUE,TRUE
example,qtl2,cbind.calc_genoprob,TRUE,TRUE,TRUE
example,qtl2,cbind.scan1,TRUE,TRUE,TRUE
example,qtl2,cbind.scan1perm,TRUE,TRUE,TRUE
example,qtl2,cbind.sim_geno,TRUE,TRUE,TRUE
example,qtl2,cbind.viterbi,TRUE,TRUE,TRUE
example,qtl2,cbind_expand,TRUE,TRUE,TRUE
example,qtl2,check_cross2,TRUE,TRUE,TRUE
example,qtl2,chisq_colpairs,TRUE,FALSE,FALSE
example,qtl2,clean_genoprob,TRUE,TRUE,TRUE
example,qtl2,clean_scan1,TRUE,TRUE,TRUE
example,qtl2,compare_geno,TRUE,TRUE,TRUE
example,qtl2,compare_genoprob,TRUE,TRUE,TRUE
example,qtl2,compare_maps,TRUE,TRUE,TRUE
example,qtl2,convert2cross2,TRUE,TRUE,TRUE
example,qtl2,count_xo,TRUE,TRUE,TRUE
example,qtl2,create_gene_query_func,TRUE,TRUE,TRUE
example,qtl2,create_snpinfo,TRUE,TRUE,TRUE
example,qtl2,create_variant_query_func,TRUE,TRUE,TRUE
example,qtl2,decomp_kinship,TRUE,TRUE,TRUE
example,qtl2,drop_markers,TRUE,TRUE,TRUE
example,qtl2,drop_nullmarkers,TRUE,TRUE,TRUE
example,qtl2,est_herit,TRUE,TRUE,TRUE
example,qtl2,est_map,TRUE,TRUE,TRUE
example,qtl2,find_ibd_segments,TRUE,TRUE,TRUE
example,qtl2,find_index_snp,TRUE,TRUE,TRUE
example,qtl2,find_map_gaps,TRUE,TRUE,TRUE
example,qtl2,find_marker,TRUE,TRUE,TRUE
example,qtl2,find_markerpos,TRUE,TRUE,TRUE
example,qtl2,find_peaks,TRUE,TRUE,TRUE
example,qtl2,fit1,TRUE,TRUE,TRUE
example,qtl2,genoprob_to_alleleprob,TRUE,TRUE,TRUE
example,qtl2,genoprob_to_snpprob,TRUE,TRUE,TRUE
example,qtl2,get_common_ids,TRUE,TRUE,TRUE
example,qtl2,get_x_covar,TRUE,TRUE,TRUE
example,qtl2,guess_phase,TRUE,TRUE,TRUE
example,qtl2,index_snps,TRUE,TRUE,TRUE
example,qtl2,insert_pseudomarkers,TRUE,TRUE,TRUE
example,qtl2,interp_genoprob,TRUE,TRUE,TRUE
example,qtl2,interp_map,TRUE,TRUE,TRUE
example,qtl2,invert_sdp,TRUE,TRUE,TRUE
example,qtl2,locate_xo,TRUE,TRUE,TRUE
example,qtl2,lod_int,TRUE,TRUE,TRUE
example,qtl2,map_to_grid,TRUE,TRUE,TRUE
example,qtl2,mat2strata,TRUE,TRUE,TRUE
example,qtl2,max_compare_geno,TRUE,TRUE,TRUE
example,qtl2,max_scan1,TRUE,TRUE,TRUE
example,qtl2,maxlod,TRUE,TRUE,TRUE
example,qtl2,maxmarg,TRUE,TRUE,TRUE
example,qtl2,n_missing,TRUE,TRUE,TRUE
example,qtl2,plot_coef,TRUE,TRUE,TRUE
example,qtl2,plot_compare_geno,TRUE,TRUE,TRUE
example,qtl2,plot_genes,TRUE,TRUE,TRUE
example,qtl2,plot_genoprob,TRUE,TRUE,TRUE
example,qtl2,plot_genoprobcomp,TRUE,TRUE,TRUE
example,qtl2,plot_lodpeaks,TRUE,TRUE,TRUE
example,qtl2,plot_onegeno,TRUE,TRUE,TRUE
example,qtl2,plot_peaks,TRUE,TRUE,TRUE
example,qtl2,plot_pxg,TRUE,TRUE,TRUE
example,qtl2,plot_scan1,TRUE,TRUE,TRUE
example,qtl2,plot_snpasso,TRUE,TRUE,TRUE
example,qtl2,predict_snpgeno,TRUE,TRUE,TRUE
example,qtl2,print.summary.scan1perm,TRUE,FALSE,FALSE
example,qtl2,probs_to_grid,TRUE,TRUE,TRUE
example,qtl2,pull_genoprobint,TRUE,TRUE,TRUE
example,qtl2,pull_genoprobpos,TRUE,TRUE,TRUE
example,qtl2,pull_markers,TRUE,TRUE,TRUE
example,qtl2,qtl2version,TRUE,TRUE,TRUE
example,qtl2,rbind.calc_genoprob,TRUE,TRUE,TRUE
example,qtl2,rbind.scan1,TRUE,TRUE,TRUE
example,qtl2,rbind.scan1perm,TRUE,TRUE,TRUE
example,qtl2,rbind.sim_geno,TRUE,TRUE,TRUE
example,qtl2,rbind.viterbi,TRUE,TRUE,TRUE
example,qtl2,read_cross2,TRUE,TRUE,TRUE
example,qtl2,read_csv,TRUE,TRUE,TRUE
example,qtl2,read_csv_numer,TRUE,TRUE,TRUE
example,qtl2,read_pheno,TRUE,TRUE,TRUE
example,qtl2,recode_snps,TRUE,TRUE,TRUE
example,qtl2,reduce_map_gaps,TRUE,TRUE,TRUE
example,qtl2,reduce_markers,TRUE,TRUE,TRUE
example,qtl2,replace_ids,TRUE,TRUE,TRUE
example,qtl2,scale_kinship,TRUE,TRUE,TRUE
example,qtl2,scan1,TRUE,TRUE,TRUE
example,qtl2,scan1blup,TRUE,TRUE,TRUE
example,qtl2,scan1coef,TRUE,TRUE,TRUE
example,qtl2,scan1max,TRUE,TRUE,TRUE
example,qtl2,scan1perm,TRUE,FALSE,FALSE
example,qtl2,scan1snps,TRUE,TRUE,TRUE
example,qtl2,sdp2char,TRUE,TRUE,TRUE
example,qtl2,sim_geno,TRUE,TRUE,TRUE
example,qtl2,subset.calc_genoprob,TRUE,TRUE,TRUE
example,qtl2,subset.cross2,TRUE,TRUE,TRUE
example,qtl2,subset.sim_geno,TRUE,TRUE,TRUE
example,qtl2,subset.viterbi,TRUE,TRUE,TRUE
example,qtl2,subset_scan1,TRUE,TRUE,TRUE
example,qtl2,summary_compare_geno,TRUE,TRUE,TRUE
example,qtl2,summary_scan1perm,TRUE,FALSE,FALSE
example,qtl2,top_snps,TRUE,TRUE,TRUE
example,qtl2,viterbi,TRUE,TRUE,TRUE
example,qtl2,write_control_file,TRUE,TRUE,TRUE
example,qtl2,xpos_scan1,TRUE,TRUE,TRUE
example,qtl2,zip_datafiles,TRUE,TRUE,TRUE
example,quadmesh,bary_index,TRUE,TRUE,TRUE
example,quadmesh,cmip6,TRUE,TRUE,TRUE
example,quadmesh,mesh_plot,TRUE,TRUE,TRUE
example,quadmesh,qm_as_raster,TRUE,TRUE,TRUE
example,quadmesh,qsc,TRUE,TRUE,TRUE
example,quadmesh,quadmesh,TRUE,TRUE,TRUE
example,quadmesh,triangmesh,TRUE,TRUE,TRUE
example,quadmesh,triangulate_quads,TRUE,TRUE,TRUE
example,quadmesh,use_crs,TRUE,TRUE,TRUE
example,quanteda.textstats,nscrabble,TRUE,TRUE,TRUE
example,quanteda.textstats,nsyllable.tokens,TRUE,TRUE,TRUE
example,quanteda.textstats,textstat_collocations,TRUE,TRUE,TRUE
example,quanteda.textstats,textstat_entropy,TRUE,TRUE,TRUE
example,quanteda.textstats,textstat_frequency,TRUE,TRUE,TRUE
example,quanteda.textstats,textstat_keyness,TRUE,TRUE,TRUE
example,quanteda.textstats,textstat_lexdiv,TRUE,TRUE,TRUE
example,quanteda.textstats,textstat_readability,TRUE,TRUE,TRUE
example,quanteda.textstats,textstat_select,TRUE,TRUE,TRUE
example,quanteda.textstats,textstat_simil,TRUE,TRUE,TRUE
example,quanteda.textstats,textstat_summary,TRUE,TRUE,TRUE
example,quantregForest,predict.quantregForest,TRUE,TRUE,TRUE
example,quantregForest,quantregForest,TRUE,TRUE,TRUE
example,questionr,addNAstr,TRUE,TRUE,TRUE
example,questionr,chisq.residuals,TRUE,TRUE,TRUE
example,questionr,clipcopy,TRUE,TRUE,TRUE
example,questionr,cprop,TRUE,TRUE,TRUE
example,questionr,cramer.v,TRUE,TRUE,TRUE
example,questionr,cross.multi.table,TRUE,TRUE,TRUE
example,questionr,describe,TRUE,TRUE,TRUE
example,questionr,duplicated2,TRUE,TRUE,TRUE
example,questionr,fecondite,TRUE,TRUE,TRUE
example,questionr,fertility,TRUE,TRUE,TRUE
example,questionr,freq,TRUE,TRUE,TRUE
example,questionr,freq.na,TRUE,TRUE,TRUE
example,questionr,ggsurvey,TRUE,TRUE,TRUE
example,questionr,icut,TRUE,TRUE,TRUE
example,questionr,iorder,TRUE,TRUE,TRUE
example,questionr,irec,TRUE,TRUE,TRUE
example,questionr,ltabs,TRUE,TRUE,TRUE
example,questionr,multi.split,TRUE,TRUE,TRUE
example,questionr,multi.table,TRUE,TRUE,TRUE
example,questionr,na.rm,TRUE,TRUE,TRUE
example,questionr,odds.ratio,TRUE,TRUE,TRUE
example,questionr,prop,TRUE,TRUE,TRUE
example,questionr,qload,TRUE,TRUE,TRUE
example,questionr,qscan,TRUE,TRUE,TRUE
example,questionr,quant.cut,TRUE,TRUE,TRUE
example,questionr,recode.na,TRUE,TRUE,TRUE
example,questionr,rename.variable,TRUE,TRUE,TRUE
example,questionr,rm.unused.levels,TRUE,TRUE,TRUE
example,questionr,rprop,TRUE,TRUE,TRUE
example,questionr,tabs,TRUE,TRUE,TRUE
example,questionr,wtd.mean,TRUE,TRUE,TRUE
example,questionr,wtd.table,TRUE,TRUE,TRUE
example,quickPlot,Plot,TRUE,TRUE,TRUE
example,quickPlot,clearPlot,TRUE,TRUE,TRUE
example,quickPlot,dev,TRUE,TRUE,TRUE
example,quickPlot,divergentColors,TRUE,TRUE,TRUE
example,quickPlot,equalExtent,TRUE,TRUE,TRUE
example,quickPlot,getSetColors,TRUE,TRUE,TRUE
example,quickPlot,isRstudioServer,TRUE,TRUE,TRUE
example,quickPlot,layerNames,TRUE,TRUE,TRUE
example,quickPlot,makeLines,TRUE,TRUE,TRUE
example,quickPlot,newPlot,TRUE,TRUE,TRUE
example,quickPlot,numLayers,TRUE,TRUE,TRUE
example,quickPlot,quickPlotMouseClicks,TRUE,TRUE,TRUE
example,quickPlot,sp2sl,TRUE,TRUE,TRUE
example,quickPlot,thin,TRUE,TRUE,TRUE
example,quickPlot,whereInStack,TRUE,FALSE,FALSE
example,r2d3,html_dependencies_d3,TRUE,TRUE,TRUE
example,r2d3,r2d3,TRUE,TRUE,TRUE
example,r2d3,save_d3_html,TRUE,TRUE,TRUE
example,rAmCharts,AmBalloon,TRUE,TRUE,TRUE
example,rAmCharts,AmChart-class,TRUE,TRUE,TRUE
example,rAmCharts,AmGraph,TRUE,TRUE,TRUE
example,rAmCharts,AmStockChart,TRUE,TRUE,TRUE
example,rAmCharts,DataSet,TRUE,TRUE,TRUE
example,rAmCharts,DataSetSelector,TRUE,TRUE,TRUE
example,rAmCharts,GaugeArrow,TRUE,TRUE,TRUE
example,rAmCharts,GaugeAxis,TRUE,TRUE,TRUE
example,rAmCharts,GaugeBand,TRUE,TRUE,TRUE
example,rAmCharts,Label,TRUE,TRUE,TRUE
example,rAmCharts,Title,TRUE,TRUE,TRUE
example,rAmCharts,TrendLine,TRUE,TRUE,TRUE
example,rAmCharts,add_theme_dependency,TRUE,TRUE,TRUE
example,rAmCharts,amAngularGauge,TRUE,TRUE,TRUE
example,rAmCharts,amBarplot,TRUE,TRUE,TRUE
example,rAmCharts,amBoxplot,TRUE,TRUE,TRUE
example,rAmCharts,amBullet,TRUE,TRUE,TRUE
example,rAmCharts,amCandlestick,TRUE,TRUE,TRUE
example,rAmCharts,amChartsAPI,TRUE,TRUE,TRUE
example,rAmCharts,amFloatingBar,TRUE,TRUE,TRUE
example,rAmCharts,amFunnel,TRUE,TRUE,TRUE
example,rAmCharts,amHist,TRUE,TRUE,TRUE
example,rAmCharts,amLines,TRUE,TRUE,TRUE
example,rAmCharts,amMekko,TRUE,TRUE,TRUE
example,rAmCharts,amOHLC,TRUE,TRUE,TRUE
example,rAmCharts,amOptions,TRUE,TRUE,TRUE
example,rAmCharts,amPie,TRUE,TRUE,TRUE
example,rAmCharts,amPlot,TRUE,TRUE,TRUE
example,rAmCharts,amRadar,TRUE,TRUE,TRUE
example,rAmCharts,amSolidGauge,TRUE,TRUE,TRUE
example,rAmCharts,amStockMultiSet,TRUE,TRUE,TRUE
example,rAmCharts,amTimeSeries,TRUE,TRUE,TRUE
example,rAmCharts,amWaterfall,TRUE,TRUE,TRUE
example,rAmCharts,amWind,TRUE,TRUE,TRUE
example,rAmCharts,amcharts-setters,TRUE,TRUE,TRUE
example,rAmCharts,api,TRUE,TRUE,TRUE
example,rAmCharts,initialize-AmChart,TRUE,TRUE,TRUE
example,rAmCharts,initialize-AmLegend,TRUE,TRUE,TRUE
example,rAmCharts,initialize-AxisBase,TRUE,TRUE,TRUE
example,rAmCharts,initialize-CategoryAxis,TRUE,TRUE,TRUE
example,rAmCharts,initialize-ChartCursor,TRUE,TRUE,TRUE
example,rAmCharts,initialize-ChartScrollbar,TRUE,TRUE,TRUE
example,rAmCharts,initialize-Guide,TRUE,TRUE,TRUE
example,rAmCharts,initialize-PeriodSelector,TRUE,TRUE,TRUE
example,rAmCharts,initialize-StockEvent,TRUE,TRUE,TRUE
example,rAmCharts,initialize-StockPanel,TRUE,TRUE,TRUE
example,rAmCharts,initialize-ValueAxis,TRUE,TRUE,TRUE
example,rAmCharts,listProperties-AmObject,TRUE,TRUE,TRUE
example,rAmCharts,methods-AmObject,TRUE,TRUE,TRUE
example,rAmCharts,print-AmObject-method,TRUE,TRUE,TRUE
example,rAmCharts,rAmCharts-shinymodules,TRUE,TRUE,TRUE
example,rAmCharts,rAmCharts-shinymodules-ts,TRUE,TRUE,TRUE
example,rAmCharts,runExamples,TRUE,TRUE,TRUE
example,rAmCharts,show-AmObject-method,TRUE,TRUE,TRUE
example,rAmCharts,stockGraph,TRUE,TRUE,TRUE
example,rAmCharts,stockLegend,TRUE,TRUE,TRUE
example,rBayesianOptimization,BayesianOptimization,TRUE,FALSE,FALSE
example,rChoiceDialogs,cmdchoose.files,TRUE,TRUE,TRUE
example,rChoiceDialogs,jchoose.dir,TRUE,TRUE,TRUE
example,rChoiceDialogs,jchoose.files,TRUE,TRUE,TRUE
example,rChoiceDialogs,jselect.list,TRUE,TRUE,TRUE
example,rChoiceDialogs,rchoose.dir,TRUE,TRUE,TRUE
example,rChoiceDialogs,rchoose.files,TRUE,TRUE,TRUE
example,rChoiceDialogs,rselect.list,TRUE,TRUE,TRUE
example,rChoiceDialogs,tkchoose.files,TRUE,TRUE,TRUE
example,rPref,base_pref,TRUE,TRUE,TRUE
example,rPref,base_pref_macros,TRUE,TRUE,TRUE
example,rPref,complex_pref,TRUE,TRUE,TRUE
example,rPref,general_pref,TRUE,TRUE,TRUE
example,rPref,get_hasse_diag,TRUE,TRUE,TRUE
example,rPref,plot_btg,TRUE,TRUE,TRUE
example,rPref,plot_front,TRUE,TRUE,TRUE
example,rPref,pred_succ,TRUE,TRUE,TRUE
example,rPref,psel,TRUE,TRUE,TRUE
example,rPref,show.pref,TRUE,TRUE,TRUE
example,rPref,show.query,TRUE,TRUE,TRUE
example,radiant.basics,clt,TRUE,FALSE,FALSE
example,radiant.basics,compare_means,TRUE,TRUE,TRUE
example,radiant.basics,compare_props,TRUE,TRUE,TRUE
example,radiant.basics,correlation,TRUE,TRUE,TRUE
example,radiant.basics,cross_tabs,TRUE,TRUE,TRUE
example,radiant.basics,goodness,TRUE,TRUE,TRUE
example,radiant.basics,plot.clt,TRUE,TRUE,TRUE
example,radiant.basics,plot.compare_means,TRUE,TRUE,TRUE
example,radiant.basics,plot.compare_props,TRUE,TRUE,TRUE
example,radiant.basics,plot.correlation,TRUE,TRUE,TRUE
example,radiant.basics,plot.cross_tabs,TRUE,TRUE,TRUE
example,radiant.basics,plot.goodness,TRUE,TRUE,TRUE
example,radiant.basics,plot.prob_binom,TRUE,TRUE,TRUE
example,radiant.basics,plot.prob_chisq,TRUE,TRUE,TRUE
example,radiant.basics,plot.prob_disc,TRUE,TRUE,TRUE
example,radiant.basics,plot.prob_expo,TRUE,TRUE,TRUE
example,radiant.basics,plot.prob_fdist,TRUE,TRUE,TRUE
example,radiant.basics,plot.prob_lnorm,TRUE,TRUE,TRUE
example,radiant.basics,plot.prob_norm,TRUE,TRUE,TRUE
example,radiant.basics,plot.prob_pois,TRUE,TRUE,TRUE
example,radiant.basics,plot.prob_tdist,TRUE,TRUE,TRUE
example,radiant.basics,plot.prob_unif,TRUE,TRUE,TRUE
example,radiant.basics,plot.single_mean,TRUE,TRUE,TRUE
example,radiant.basics,plot.single_prop,TRUE,TRUE,TRUE
example,radiant.basics,prob_binom,TRUE,TRUE,TRUE
example,radiant.basics,prob_chisq,TRUE,TRUE,TRUE
example,radiant.basics,prob_disc,TRUE,TRUE,TRUE
example,radiant.basics,prob_expo,TRUE,TRUE,TRUE
example,radiant.basics,prob_fdist,TRUE,TRUE,TRUE
example,radiant.basics,prob_lnorm,TRUE,TRUE,TRUE
example,radiant.basics,prob_norm,TRUE,TRUE,TRUE
example,radiant.basics,prob_pois,TRUE,TRUE,TRUE
example,radiant.basics,prob_tdist,TRUE,TRUE,TRUE
example,radiant.basics,prob_unif,TRUE,TRUE,TRUE
example,radiant.basics,radiant.basics,TRUE,TRUE,TRUE
example,radiant.basics,radiant.basics_viewer,TRUE,TRUE,TRUE
example,radiant.basics,radiant.basics_window,TRUE,TRUE,TRUE
example,radiant.basics,single_mean,TRUE,TRUE,TRUE
example,radiant.basics,single_prop,TRUE,TRUE,TRUE
example,radiant.basics,summary.compare_means,TRUE,TRUE,TRUE
example,radiant.basics,summary.compare_props,TRUE,TRUE,TRUE
example,radiant.basics,summary.correlation,TRUE,TRUE,TRUE
example,radiant.basics,summary.cross_tabs,TRUE,TRUE,TRUE
